i,t,y
681021,2023-01-31,6048.0
681031,2022-09-16,3024.0
681031,2023-01-31,6048.0
682011,2022-06-30,6.0
682011,2022-09-16,1512.0
682021,2022-06-30,6.0
682021,2022-09-16,1512.0
682031,2022-06-30,6.0
682031,2022-09-16,1512.0
682041,2022-06-30,6.0
682041,2022-09-16,1512.0
691005,2022-10-27,995.0
691005,2022-11-03,0.0
691005,2023-02-24,0.0
691011,2022-09-02,12.0
691011,2022-12-06,228.0
691011,2023-04-14,520.0
691021,2022-09-02,16.0
691021,2022-10-06,416.0
691021,2022-12-21,456.0
691021,2023-02-16,96.0
691021,2023-04-14,2360.0
691031,2022-08-22,880.0
691031,2022-09-02,16.0
691031,2022-09-08,1.0
691031,2022-12-06,460.0
691031,2023-02-16,1641.0
691031,2023-04-14,1484.0
691041,2022-09-02,6.0
691041,2022-09-08,1.0
691041,2022-12-06,690.0
691041,2023-02-16,250.0
691041,2023-04-14,3318.0
691051,2022-08-22,1.0
691051,2022-09-02,5.0
691051,2022-09-08,1.0
691051,2022-12-06,1150.0
691051,2023-02-16,513.0
691051,2023-04-14,1225.0
691061,2022-08-22,1.0
691061,2022-09-02,8.0
691061,2022-09-08,1.0
691061,2022-12-06,688.0
692041,2022-07-06,2.0
692041,2022-09-02,16.0
692041,2022-09-08,1.0
692041,2022-09-28,1260.0
692041,2022-12-06,1196.0
692041,2023-02-10,3916.0
692051,2022-07-06,2.0
692051,2022-09-02,16.0
692051,2022-09-08,1.0
692051,2022-09-28,1680.0
692051,2022-12-06,4912.0
692051,2023-02-10,7464.0
692051,2023-04-28,15296.0
692061,2022-07-06,2.0
692061,2022-09-02,12.0
692061,2022-09-08,1.0
692061,2022-09-28,1680.0
692061,2022-12-06,2928.0
692061,2023-04-28,5600.0
71,2022-06-30,720.0
71,2022-07-06,648.0
71,2022-07-14,720.0
71,2022-07-21,360.0
71,2022-07-28,840.0
71,2022-08-03,1080.0
71,2022-08-18,1440.0
71,2022-08-24,720.0
71,2022-08-31,1.0
71,2022-09-07,960.0
71,2022-09-15,480.0
71,2022-09-21,120.0
71,2022-09-28,576.0
71,2022-10-06,480.0
71,2022-10-13,720.0
71,2022-10-19,360.0
71,2022-10-26,360.0
71,2022-11-02,480.0
71,2022-11-03,72.0
71,2022-11-09,360.0
71,2022-11-16,720.0
71,2022-11-30,840.0
71,2022-12-21,1.0
71,2023-01-12,480.0
71,2023-01-19,720.0
71,2023-01-30,480.0
71,2023-02-02,480.0
71,2023-02-08,552.0
71,2023-02-15,456.0
71,2023-02-22,360.0
71,2023-03-02,408.0
71,2023-03-08,360.0
71,2023-03-13,480.0
71,2023-03-22,504.0
71,2023-04-04,552.0
71,2023-04-11,480.0
71,2023-04-19,504.0
71,2023-04-26,552.0
71,2023-05-04,552.0
71,2023-05-11,480.0
71,2023-05-17,480.0
71,2023-06-01,432.0
71,2023-06-08,552.0
71,2023-06-15,360.0
71,2023-06-22,240.0
71,2023-06-29,408.0
71,2023-07-06,480.0
71,2023-07-12,480.0
71,2023-07-20,792.0
71,2023-07-27,696.0
740011,2022-08-12,2112.0
740011,2022-09-01,2112.0
740011,2022-09-16,1056.0
740011,2022-10-06,1046.0
740011,2022-10-21,4224.0
740011,2022-11-10,2112.0
740011,2022-11-21,5280.0
740011,2022-12-15,528.0
740011,2023-01-02,2112.0
740011,2023-01-13,4224.0
740011,2023-02-23,2112.0
740011,2023-04-20,2112.0
740011,2023-05-26,434.0
740021,2022-08-12,1320.0
740021,2022-09-16,2640.0
740021,2022-10-19,2640.0
740021,2022-11-10,2640.0
740021,2023-01-13,3960.0
740021,2023-03-16,660.0
740021,2023-07-12,1320.0
740031,2023-04-20,528.0
740041,2023-05-19,264.0
740041,2023-06-27,264.0
740041,2023-07-12,528.0
740051,2022-08-12,5.0
740051,2022-10-19,654.0
740051,2022-11-10,1308.0
740051,2023-04-20,1320.0
740091,2022-09-21,3640.0
740091,2022-10-19,3640.0
740116,2022-07-04,1054.0
740116,2022-07-11,1056.0
740116,2022-08-12,828.0
740116,2022-09-01,2112.0
740116,2022-10-21,1056.0
740116,2022-12-15,528.0
740116,2023-01-13,2112.0
740116,2023-03-16,2100.0
740116,2023-04-20,2114.0
740126,2022-08-12,2.0
740126,2022-10-19,1274.0
740126,2023-03-16,1320.0
740126,2023-06-08,1320.0
740136,2023-03-16,1056.0
740146,2023-05-11,528.0
740146,2023-05-19,264.0
740146,2023-06-27,528.0
740146,2023-07-12,528.0
740156,2022-10-19,654.0
740156,2023-03-16,1320.0
740156,2023-06-27,1020.0
740176,2023-01-13,1984.0
740176,2023-02-23,446.0
740176,2023-06-08,614.0
740186,2023-02-08,957.0
740196,2022-07-04,297.0
740196,2022-09-01,297.0
740196,2022-10-19,297.0
740196,2022-11-10,594.0
740196,2023-02-23,297.0
740261,2022-09-21,1776.0
740261,2022-10-19,1727.0
740261,2022-11-10,1766.0
740261,2023-01-13,882.0
740261,2023-03-16,888.0
740261,2023-06-27,1776.0
740276,2022-09-21,840.0
740276,2022-10-11,940.0
740276,2023-06-05,980.0
740332,2022-09-21,0.0
740332,2023-04-20,2.0
750011,2022-07-11,8.0
750011,2022-09-16,8.0
750011,2022-09-21,8.0
750011,2022-11-10,8.0
750011,2022-12-06,2016.0
750011,2023-02-02,2000.0
750031,2022-10-19,1152.0
750031,2022-12-06,204.0
750031,2023-01-13,4332.0
750061,2022-11-30,120.0
750061,2023-02-02,204.0
750061,2023-02-08,204.0
750061,2023-02-23,306.0
750061,2023-04-26,204.0
750081,2022-12-08,120.0
750081,2023-02-23,102.0
750081,2023-04-20,120.0
750101,2023-02-23,297.0
750101,2023-03-16,297.0
750101,2023-04-20,297.0
750332,2023-02-08,0.0
750352,2023-05-03,334.0
750362,2023-05-03,250.0
790031,2022-08-05,20.0
790031,2022-09-08,20.0
790031,2022-10-31,20.0
790031,2022-11-18,20.0
790031,2022-12-23,20.0
790031,2023-01-06,20.0
790031,2023-03-10,20.0
790031,2023-06-01,20.0
790031,2023-07-13,20.0
790131,2022-08-05,60.0
790131,2022-09-08,30.0
790131,2022-09-22,30.0
790131,2022-09-30,30.0
790131,2022-10-21,30.0
790131,2022-11-18,60.0
790131,2023-01-06,30.0
790131,2023-01-20,30.0
790131,2023-02-03,30.0
790131,2023-02-09,30.0
790131,2023-02-17,30.0
790131,2023-03-10,30.0
790131,2023-03-17,30.0
790131,2023-03-24,10.0
790131,2023-04-07,30.0
790131,2023-05-19,60.0
790131,2023-06-01,150.0
790141,2022-08-12,30.0
790141,2022-08-29,30.0
790141,2022-09-08,30.0
790141,2022-10-21,30.0
790141,2022-11-18,30.0
790141,2022-11-25,60.0
790141,2022-12-30,30.0
790141,2023-01-06,30.0
790141,2023-01-20,30.0
790141,2023-02-09,30.0
790141,2023-03-17,30.0
790141,2023-04-07,30.0
790141,2023-05-11,30.0
790141,2023-05-19,90.0
790141,2023-06-01,30.0
790141,2023-07-13,30.0
790141,2023-07-25,30.0
790271,2022-09-05,24.0
790271,2022-09-22,24.0
790271,2022-10-21,48.0
790271,2023-03-17,24.0
790271,2023-05-18,24.0
790271,2023-05-19,24.0
790401,2022-07-29,160.0
790401,2022-08-05,80.0
790401,2022-08-12,80.0
790401,2022-08-19,80.0
790401,2022-08-29,60.0
790401,2022-09-05,120.0
790401,2022-09-08,140.0
790401,2022-10-21,40.0
790401,2022-11-18,80.0
790401,2022-11-25,40.0
790401,2022-12-09,40.0
790401,2022-12-16,160.0
790401,2022-12-28,22.0
790401,2022-12-30,20.0
790401,2023-01-06,20.0
790401,2023-01-13,20.0
790401,2023-01-20,20.0
790401,2023-01-27,84.0
790401,2023-02-03,140.0
790401,2023-02-09,20.0
790401,2023-02-17,20.0
790401,2023-02-28,78.0
790401,2023-03-24,20.0
790401,2023-04-21,60.0
790401,2023-04-28,20.0
790401,2023-05-11,60.0
790401,2023-05-18,40.0
790401,2023-05-19,40.0
790401,2023-06-08,40.0
790401,2023-07-06,9.0
790411,2022-07-22,20.0
790411,2022-08-05,120.0
790411,2022-08-12,80.0
790411,2022-08-19,80.0
790411,2022-08-29,40.0
790411,2022-09-05,80.0
790411,2022-09-08,180.0
790411,2022-10-21,40.0
790411,2022-12-23,40.0
790411,2022-12-28,18.0
790411,2023-01-09,1.0
790411,2023-01-20,20.0
790411,2023-01-27,72.0
790411,2023-02-03,80.0
790411,2023-02-09,20.0
790411,2023-02-28,78.0
790411,2023-03-24,20.0
790411,2023-04-28,40.0
790411,2023-05-11,40.0
790411,2023-05-18,40.0
790411,2023-05-19,40.0
790411,2023-06-08,80.0
790411,2023-06-29,40.0
790421,2022-08-05,140.0
790421,2022-08-12,260.0
790421,2022-08-19,180.0
790421,2022-08-29,80.0
790421,2022-09-05,200.0
790421,2022-09-08,380.0
790421,2022-11-25,40.0
790421,2022-12-09,60.0
790421,2022-12-16,220.0
790421,2022-12-28,124.0
790421,2023-01-13,60.0
790421,2023-01-20,20.0
790421,2023-01-27,199.0
790421,2023-02-03,180.0
790421,2023-02-28,167.0
790421,2023-04-21,80.0
790421,2023-05-11,140.0
790421,2023-05-18,100.0
790421,2023-05-19,40.0
790421,2023-06-08,240.0
790421,2023-07-13,260.0
790431,2022-07-29,13.0
790431,2022-08-05,144.0
790431,2022-08-19,48.0
790431,2022-08-29,240.0
790431,2022-09-05,192.0
790431,2022-09-08,120.0
790431,2022-09-22,24.0
790431,2022-10-07,96.0
790431,2022-10-14,24.0
790431,2022-10-31,48.0
790431,2022-11-09,72.0
790431,2022-11-11,96.0
790431,2022-11-18,240.0
790431,2022-11-25,312.0
790431,2023-01-09,1.0
790431,2023-01-27,173.0
790431,2023-02-17,48.0
790431,2023-03-10,72.0
790431,2023-03-17,72.0
790431,2023-03-24,72.0
790431,2023-04-21,96.0
790431,2023-05-11,24.0
790431,2023-05-18,48.0
790431,2023-05-19,72.0
790431,2023-06-01,240.0
790441,2022-08-05,24.0
790441,2022-08-29,24.0
790441,2022-09-05,72.0
790441,2022-09-08,24.0
790441,2022-09-22,24.0
790441,2022-09-30,24.0
790441,2022-10-21,96.0
790441,2022-11-25,72.0
790441,2022-12-28,12.0
790441,2023-01-06,48.0
790441,2023-01-27,20.0
790441,2023-03-10,24.0
790441,2023-04-21,24.0
790441,2023-04-28,48.0
790441,2023-05-19,24.0
790441,2023-06-01,72.0
790451,2022-08-05,72.0
790451,2022-08-12,72.0
790451,2022-08-19,72.0
790451,2022-08-29,48.0
790451,2022-09-05,120.0
790451,2022-09-08,144.0
790451,2022-10-21,96.0
790451,2022-11-11,96.0
790451,2022-11-18,72.0
790451,2022-11-25,168.0
790451,2022-12-30,120.0
790451,2023-01-06,48.0
790451,2023-01-09,1.0
790451,2023-01-13,24.0
790451,2023-01-20,48.0
790451,2023-01-27,24.0
790451,2023-02-09,120.0
790451,2023-03-24,24.0
790451,2023-03-31,48.0
790451,2023-04-07,24.0
790451,2023-04-14,24.0
790451,2023-04-21,24.0
790451,2023-04-28,24.0
790451,2023-05-18,24.0
790451,2023-05-19,48.0
790451,2023-06-01,120.0
790461,2022-07-29,24.0
790461,2022-08-05,24.0
790461,2022-08-12,24.0
790461,2022-09-08,48.0
790461,2022-09-22,24.0
790461,2022-10-14,24.0
790461,2022-10-21,144.0
790461,2022-11-11,24.0
790461,2022-11-18,96.0
790461,2023-01-20,24.0
790461,2023-02-03,24.0
790461,2023-02-09,120.0
790461,2023-02-28,8.0
790461,2023-03-17,24.0
790461,2023-03-24,72.0
790461,2023-03-31,24.0
790461,2023-04-07,3.0
790461,2023-04-21,96.0
790461,2023-05-18,24.0
790461,2023-06-01,120.0
790461,2023-07-13,24.0
790461,2023-07-25,120.0
790471,2022-08-05,24.0
790471,2022-08-19,24.0
790471,2022-09-08,24.0
790471,2022-10-14,24.0
790471,2022-10-21,48.0
790471,2022-11-18,24.0
790471,2022-12-30,24.0
790471,2023-01-27,24.0
790471,2023-02-03,24.0
790471,2023-02-09,72.0
790471,2023-02-28,15.0
790471,2023-03-24,24.0
790471,2023-03-31,24.0
790471,2023-05-18,24.0
790471,2023-06-01,120.0
790481,2022-07-29,24.0
790481,2022-08-05,24.0
790481,2022-08-12,48.0
790481,2022-09-08,48.0
790481,2022-10-21,72.0
790481,2022-11-18,48.0
790481,2022-12-30,24.0
790481,2023-01-20,24.0
790481,2023-01-27,24.0
790481,2023-02-03,48.0
790481,2023-02-09,72.0
790481,2023-02-28,17.0
790481,2023-03-10,24.0
790481,2023-03-24,72.0
790481,2023-03-31,24.0
790481,2023-04-14,24.0
790481,2023-04-21,72.0
790481,2023-05-18,72.0
790481,2023-06-01,120.0
790511,2022-07-29,30.0
790511,2022-08-05,30.0
790511,2022-08-19,30.0
790511,2022-08-29,30.0
790511,2022-09-05,60.0
790511,2022-09-08,60.0
790511,2022-10-21,60.0
790511,2022-11-18,30.0
790511,2022-11-25,60.0
790511,2022-12-09,30.0
790511,2022-12-16,90.0
790511,2023-01-09,1.0
790511,2023-01-13,30.0
790511,2023-01-20,30.0
790511,2023-02-09,90.0
790511,2023-02-24,120.0
790511,2023-03-03,90.0
790511,2023-03-24,60.0
790511,2023-03-31,30.0
790511,2023-04-07,90.0
790511,2023-04-14,30.0
790511,2023-04-21,270.0
790511,2023-06-01,150.0
790511,2023-06-08,90.0
790511,2023-07-06,30.0
790511,2023-07-27,30.0
790581,2022-07-29,25.0
790581,2022-08-05,25.0
790581,2022-08-19,25.0
790581,2022-09-08,25.0
790581,2022-10-21,25.0
790581,2022-11-11,25.0
790581,2022-11-25,25.0
790581,2022-12-30,25.0
790581,2023-02-03,25.0
790581,2023-02-09,25.0
790581,2023-05-19,25.0
790581,2023-06-01,25.0
791821,2022-12-05,12.0
791821,2023-01-06,24.0
791821,2023-01-20,48.0
791821,2023-02-09,48.0
791821,2023-02-17,48.0
791821,2023-03-17,48.0
791821,2023-04-21,24.0
791821,2023-05-18,48.0
791821,2023-05-19,24.0
791821,2023-06-01,48.0
791841,2022-12-05,12.0
791841,2022-12-30,24.0
791841,2023-01-20,48.0
791841,2023-02-09,24.0
791841,2023-02-17,72.0
791841,2023-03-17,48.0
791841,2023-05-18,48.0
791841,2023-05-19,24.0
791841,2023-06-01,48.0
791951,2023-05-02,102.0
791951,2023-05-26,30.0
791951,2023-06-23,30.0
791951,2023-07-31,60.0
791961,2023-05-02,70.0
791961,2023-05-26,60.0
800011,2022-09-16,270.0
800011,2022-10-21,270.0
800011,2022-10-31,108.0
800011,2022-12-16,54.0
800011,2022-12-30,54.0
800011,2023-01-06,270.0
800011,2023-02-09,162.0
800011,2023-03-24,108.0
800011,2023-04-07,54.0
800011,2023-04-14,54.0
800011,2023-04-21,54.0
800011,2023-05-19,270.0
800021,2022-08-05,360.0
800021,2022-08-29,60.0
800021,2022-09-05,13.0
800021,2022-10-14,180.0
800021,2022-10-31,180.0
800021,2022-12-16,60.0
800021,2022-12-23,60.0
800021,2022-12-30,60.0
800021,2023-01-06,720.0
800021,2023-01-27,180.0
800021,2023-02-03,360.0
800021,2023-02-09,180.0
800021,2023-02-17,180.0
800021,2023-03-03,60.0
800021,2023-03-17,180.0
800021,2023-03-24,60.0
800021,2023-04-07,60.0
800021,2023-04-14,60.0
800021,2023-04-21,120.0
800021,2023-05-04,60.0
800021,2023-05-18,60.0
800021,2023-05-19,600.0
800021,2023-06-29,360.0
800031,2022-08-05,216.0
800031,2022-08-12,54.0
800031,2022-09-08,108.0
800031,2022-09-16,270.0
800031,2022-10-31,162.0
800031,2023-01-06,108.0
800031,2023-02-09,54.0
800031,2023-05-19,270.0
800041,2022-08-05,31.0
800041,2022-08-12,60.0
800041,2022-09-08,120.0
800041,2022-11-25,60.0
800041,2022-12-16,60.0
800041,2022-12-30,60.0
800041,2023-01-06,60.0
800041,2023-01-09,1.0
800041,2023-01-27,60.0
800041,2023-02-09,180.0
800041,2023-03-17,180.0
800041,2023-04-14,60.0
800041,2023-05-18,60.0
800041,2023-05-19,600.0
800051,2023-01-20,60.0
800051,2023-02-09,60.0
800051,2023-04-05,60.0
800051,2023-04-21,60.0
800051,2023-05-19,600.0
800051,2023-07-06,436.0
800061,2022-08-05,120.0
800061,2022-09-05,60.0
800061,2022-09-08,120.0
800061,2022-11-11,60.0
800061,2022-12-09,60.0
800061,2023-01-06,120.0
800061,2023-01-09,1.0
800061,2023-01-13,60.0
800061,2023-01-27,60.0
800061,2023-02-03,60.0
800061,2023-02-09,60.0
800061,2023-02-28,90.0
800061,2023-03-03,180.0
800061,2023-03-17,180.0
800061,2023-04-21,60.0
800061,2023-05-04,60.0
800061,2023-05-18,60.0
800061,2023-05-19,600.0
800061,2023-06-29,120.0
800081,2022-07-15,60.0
800081,2022-07-22,90.0
800081,2022-07-29,210.0
800081,2022-08-05,750.0
800081,2022-09-16,150.0
800081,2022-10-07,60.0
800081,2022-10-14,240.0
800081,2022-10-31,60.0
800081,2022-11-25,120.0
800081,2022-12-09,80.0
800081,2022-12-23,60.0
800081,2023-01-09,1.0
800081,2023-02-09,60.0
800081,2023-02-17,120.0
800081,2023-03-03,90.0
800081,2023-03-10,120.0
800081,2023-03-17,150.0
800081,2023-03-24,28.0
800081,2023-03-31,90.0
800081,2023-04-05,210.0
800081,2023-04-14,60.0
800081,2023-04-21,210.0
800081,2023-05-11,90.0
800081,2023-05-18,30.0
800081,2023-05-19,900.0
800081,2023-06-29,150.0
800081,2023-07-06,150.0
800081,2023-07-25,306.0
80012,2023-06-15,228.0
80013,2023-06-15,12.0
80013,2023-07-17,120.0
80021,2022-12-27,1.0
80022,2023-06-15,392.0
80022,2023-06-28,200.0
80031,2022-08-16,120.0
80031,2022-08-29,29.0
80031,2022-11-07,120.0
80031,2022-12-27,1.0
80031,2023-01-10,120.0
80031,2023-02-01,1.0
80031,2023-03-06,120.0
80031,2023-03-17,60.0
80031,2023-04-05,120.0
80031,2023-05-11,240.0
80041,2022-08-29,11.0
80041,2023-01-18,48.0
80041,2023-02-02,60.0
80041,2023-02-15,120.0
80041,2023-03-06,120.0
80041,2023-03-10,240.0
80041,2023-03-17,120.0
80041,2023-04-12,120.0
80041,2023-05-11,120.0
80043,2023-06-15,1162.0
80043,2023-07-17,120.0
800431,2022-12-05,60.0
800431,2023-01-13,60.0
800431,2023-02-03,60.0
800431,2023-02-17,60.0
800431,2023-04-21,60.0
800431,2023-05-19,183.0
800481,2023-05-02,60.0
800501,2023-05-02,121.0
800501,2023-06-23,144.0
80051,2022-08-23,96.0
80051,2022-08-29,49.0
80051,2022-09-14,60.0
80051,2022-11-07,120.0
80051,2023-05-18,360.0
80061,2022-07-04,120.0
80061,2022-08-29,15.0
80061,2022-10-13,60.0
80061,2022-11-08,120.0
80061,2023-05-23,120.0
80063,2023-06-15,1041.0
80073,2023-06-15,396.0
80073,2023-07-06,240.0
80073,2023-07-13,240.0
80073,2023-07-20,240.0
80081,2022-07-20,120.0
80081,2022-08-02,120.0
80081,2022-08-29,91.0
80081,2022-09-06,120.0
80081,2022-11-08,120.0
80081,2023-02-02,60.0
80081,2023-02-15,120.0
80081,2023-03-17,60.0
80081,2023-03-29,120.0
80081,2023-04-12,120.0
80081,2023-05-11,120.0
80082,2023-06-15,48.0
80082,2023-07-06,60.0
80082,2023-07-20,120.0
80103,2023-06-15,945.0
80111,2022-08-24,120.0
80111,2022-09-02,180.0
80111,2022-09-14,60.0
80111,2022-09-22,240.0
80111,2022-10-19,180.0
80111,2022-11-07,360.0
80111,2023-01-06,144.0
80111,2023-01-18,240.0
80111,2023-02-15,240.0
80111,2023-02-23,122.0
80111,2023-03-17,360.0
80111,2023-03-29,1000.0
80121,2022-07-15,120.0
80121,2022-07-26,120.0
80121,2022-08-23,60.0
80121,2022-08-29,72.0
80121,2022-09-06,120.0
80121,2022-10-28,6.0
80121,2022-11-14,120.0
80121,2022-11-28,6.0
80121,2022-12-27,2.0
80121,2023-03-06,60.0
80121,2023-04-26,120.0
80121,2023-05-18,360.0
80151,2022-08-29,39.0
80151,2022-09-22,240.0
80151,2022-10-13,240.0
80151,2022-10-14,120.0
80151,2022-10-28,1.0
80151,2022-11-07,180.0
80151,2022-12-28,480.0
80151,2023-01-03,480.0
80151,2023-04-19,240.0
80151,2023-04-20,360.0
80151,2023-05-08,120.0
80161,2022-08-10,240.0
80161,2022-08-29,96.0
80161,2022-09-28,3.0
80161,2022-10-28,4.0
80161,2022-11-03,120.0
80161,2022-11-07,119.0
80161,2022-11-28,4.0
80161,2022-12-27,1.0
80161,2023-02-01,2.0
80161,2023-02-23,8.0
80161,2023-04-26,120.0
80161,2023-05-11,240.0
80162,2023-06-15,496.0
80162,2023-07-20,240.0
80172,2023-06-15,85.0
80211,2022-08-29,6.0
80211,2022-09-28,1.0
80211,2022-10-05,120.0
80211,2022-12-06,120.0
80211,2023-02-23,4.0
80211,2023-03-10,120.0
80211,2023-06-12,120.0
80261,2022-07-07,60.0
80261,2022-07-15,120.0
80261,2022-08-29,5.0
80261,2022-09-28,120.0
80261,2022-10-28,3.0
80261,2022-11-08,180.0
80261,2022-11-28,1.0
80261,2022-12-23,240.0
80261,2022-12-27,1.0
80261,2023-01-30,240.0
80261,2023-02-23,1.0
80281,2022-08-29,22.0
80281,2022-09-27,240.0
80281,2022-09-28,2.0
80281,2022-10-05,120.0
80281,2022-10-24,120.0
80281,2022-10-27,240.0
80281,2022-10-28,3.0
80281,2022-11-07,240.0
80281,2022-11-28,4.0
80281,2022-12-14,120.0
80281,2022-12-21,240.0
80281,2022-12-27,2.0
80281,2023-01-06,144.0
80281,2023-02-01,5.0
80281,2023-02-02,240.0
80281,2023-02-15,120.0
80281,2023-02-23,245.0
80281,2023-03-17,120.0
80281,2023-03-27,240.0
80281,2023-04-05,240.0
80281,2023-04-27,120.0
80281,2023-06-12,360.0
80301,2022-08-29,5.0
80331,2022-08-17,120.0
80331,2022-08-29,6.0
80331,2022-10-05,120.0
80331,2022-11-07,240.0
80331,2022-12-27,1.0
80331,2023-01-06,60.0
80331,2023-02-01,1.0
80331,2023-02-06,60.0
80331,2023-02-23,5.0
80331,2023-03-17,120.0
80331,2023-05-03,120.0
80351,2022-08-12,120.0
80351,2022-08-29,50.0
80351,2022-10-07,120.0
80351,2022-10-28,1.0
80351,2022-11-07,240.0
80351,2023-01-06,120.0
80351,2023-02-01,1.0
80351,2023-02-02,120.0
80351,2023-02-23,3.0
80351,2023-04-12,60.0
80351,2023-05-23,60.0
80461,2022-08-02,120.0
80461,2022-08-26,240.0
80461,2022-08-29,29.0
80461,2022-09-28,1.0
80461,2022-10-19,120.0
80461,2022-11-03,120.0
80461,2022-11-07,240.0
80461,2023-01-30,240.0
80461,2023-02-15,240.0
80461,2023-02-23,120.0
80461,2023-04-05,120.0
80461,2023-05-03,240.0
80481,2022-08-29,243.0
80481,2022-09-14,120.0
80481,2022-09-20,120.0
80481,2022-09-28,120.0
80481,2022-10-12,120.0
80481,2022-10-19,120.0
80481,2022-11-08,240.0
80481,2022-11-28,2.0
80481,2023-01-03,120.0
80481,2023-01-30,120.0
80481,2023-02-23,3.0
80481,2023-03-10,240.0
80491,2022-07-20,360.0
80491,2022-08-02,240.0
80491,2022-08-09,360.0
80491,2022-08-22,120.0
80491,2022-08-26,360.0
80491,2022-08-29,97.0
80491,2022-09-19,360.0
80491,2022-10-13,240.0
80491,2022-10-19,240.0
80491,2022-10-28,5.0
80491,2022-11-02,360.0
80491,2022-11-07,960.0
80491,2022-11-28,1.0
80491,2023-02-23,241.0
80491,2023-04-05,480.0
80491,2023-04-26,240.0
80491,2023-05-23,120.0
80491,2023-06-12,360.0
80501,2022-07-20,240.0
80501,2022-08-29,25.0
80501,2022-09-06,120.0
80501,2022-09-20,120.0
80501,2022-10-19,120.0
80501,2022-11-08,240.0
80501,2023-01-06,120.0
80501,2023-02-01,1.0
80501,2023-02-06,240.0
80501,2023-02-23,121.0
80501,2023-03-06,60.0
80501,2023-03-17,120.0
80501,2023-04-05,120.0
80501,2023-04-12,60.0
80501,2023-04-26,120.0
80501,2023-05-08,240.0
80511,2022-08-29,9.0
80511,2022-09-06,120.0
80511,2022-10-12,120.0
80511,2022-11-03,120.0
80511,2022-11-08,180.0
80511,2023-01-03,240.0
80511,2023-02-15,120.0
80511,2023-03-06,60.0
80511,2023-04-12,60.0
80511,2023-05-03,60.0
80521,2022-07-04,120.0
80521,2022-08-29,16.0
80521,2022-10-12,120.0
80521,2022-10-19,120.0
80521,2022-10-28,1.0
80521,2022-11-03,120.0
80521,2022-11-07,240.0
80521,2023-02-02,120.0
80521,2023-02-15,120.0
80521,2023-02-23,2.0
80521,2023-03-06,60.0
80521,2023-06-12,120.0
80581,2022-08-09,60.0
80581,2022-08-22,60.0
80581,2022-09-14,72.0
80581,2022-09-28,120.0
80581,2022-10-13,120.0
80581,2022-10-24,60.0
80581,2022-11-08,180.0
80581,2022-12-23,180.0
80581,2023-01-03,360.0
80581,2023-02-15,72.0
80581,2023-02-23,60.0
80581,2023-03-29,120.0
80581,2023-04-12,480.0
80852,2022-09-14,19.0
80922,2023-04-13,2.0
810071,2022-08-05,22.0
810071,2022-08-12,44.0
810071,2022-08-29,70.0
810071,2022-09-08,44.0
810071,2022-09-22,152.0
810071,2022-10-14,66.0
810071,2022-10-21,220.0
810071,2022-11-18,110.0
810071,2022-11-25,88.0
810071,2022-12-02,22.0
810071,2022-12-06,22.0
810071,2022-12-09,220.0
810071,2022-12-23,66.0
810071,2022-12-28,56.0
810071,2022-12-30,242.0
810071,2023-01-06,154.0
810071,2023-01-09,5.0
810071,2023-01-20,132.0
810071,2023-01-27,197.0
810071,2023-02-09,110.0
810071,2023-02-17,44.0
810071,2023-02-28,187.0
810071,2023-03-03,132.0
810071,2023-03-24,132.0
810071,2023-04-07,23.0
810071,2023-04-14,132.0
810071,2023-04-21,110.0
810071,2023-05-04,88.0
810071,2023-06-01,440.0
810091,2022-08-29,24.0
810091,2022-09-05,48.0
810091,2022-09-08,72.0
810091,2023-06-08,120.0
810101,2022-08-05,24.0
810101,2022-08-29,24.0
810101,2022-09-05,48.0
810101,2022-09-08,72.0
810101,2022-10-07,24.0
810101,2022-10-14,48.0
810101,2022-10-21,24.0
810101,2022-11-11,72.0
810101,2022-12-23,24.0
810101,2022-12-30,24.0
810101,2023-01-13,24.0
810101,2023-01-20,24.0
810101,2023-02-17,24.0
810101,2023-03-03,48.0
810101,2023-03-17,24.0
810101,2023-03-24,24.0
810101,2023-04-07,24.0
810101,2023-04-21,72.0
810101,2023-06-08,96.0
810101,2023-07-13,24.0
81012,2023-07-06,1.0
810211,2023-02-28,134.0
810211,2023-03-03,40.0
810211,2023-03-10,4.0
810211,2023-03-24,48.0
810211,2023-04-07,40.0
810211,2023-04-14,40.0
810211,2023-04-21,80.0
810211,2023-05-04,20.0
810211,2023-05-18,16.0
810211,2023-05-19,80.0
810211,2023-06-01,160.0
810211,2023-06-08,80.0
810211,2023-07-06,120.0
810211,2023-07-13,40.0
810211,2023-07-25,180.0
810211,2023-07-27,4.0
810221,2023-02-28,121.0
810221,2023-03-03,108.0
810221,2023-03-10,36.0
810221,2023-03-24,118.0
810221,2023-04-07,48.0
810221,2023-04-14,96.0
810221,2023-04-21,84.0
810221,2023-05-04,12.0
810221,2023-05-18,48.0
810221,2023-05-19,240.0
810221,2023-06-01,240.0
810221,2023-06-08,60.0
810221,2023-07-25,240.0
810241,2023-05-02,49.0
810241,2023-05-26,24.0
810241,2023-06-23,24.0
810241,2023-07-28,144.0
810251,2023-05-02,48.0
810251,2023-07-28,52.0
810271,2023-05-02,60.0
810271,2023-05-26,40.0
810271,2023-06-23,20.0
810281,2023-05-02,36.0
810281,2023-05-26,36.0
810291,2023-05-02,110.0
810291,2023-06-23,499.0
81633,2022-07-20,240.0
81633,2022-08-16,240.0
81633,2022-08-29,16.0
