i,t,y
740136,2022-07-07,1.0
740136,2022-07-08,2.0
740136,2022-07-09,3.0
740136,2022-07-10,3.0
740136,2022-07-11,8.0
740136,2022-07-30,1.0
740136,2022-07-31,2.0
740136,2022-08-01,2.0
740136,2022-08-02,1.0
740136,2022-08-03,1.0
740136,2022-08-04,2.0
740136,2022-08-05,2.0
740136,2022-08-06,2.0
740136,2022-08-07,1.0
740136,2022-08-08,3.0
740136,2022-08-10,2.0
740136,2022-09-01,2.0
740136,2022-09-02,2.0
740136,2022-09-04,1.0
740136,2022-09-05,3.0
740136,2022-09-06,2.0
740136,2022-09-07,1.0
740136,2022-09-09,3.0
740136,2022-09-10,2.0
740136,2022-09-11,1.0
740136,2022-09-12,1.0
740136,2022-09-13,2.0
740136,2022-09-14,1.0
740136,2022-09-15,3.0
740136,2022-09-16,1.0
740136,2022-09-17,4.0
740136,2022-09-19,1.0
740136,2022-10-01,1.0
740136,2022-10-02,1.0
740136,2022-10-04,3.0
740136,2022-10-05,1.0
740136,2022-10-06,2.0
740136,2022-10-08,1.0
740136,2022-10-09,2.0
740136,2022-10-11,1.0
740136,2022-10-13,1.0
740136,2022-10-14,1.0
740136,2022-10-16,1.0
740136,2022-10-17,1.0
740136,2022-10-31,1.0
740136,2022-11-01,2.0
740136,2022-11-02,1.0
740136,2022-11-03,1.0
740136,2022-11-05,2.0
740136,2022-11-06,1.0
740136,2022-11-07,4.0
740136,2022-11-09,1.0
740136,2022-11-10,2.0
740136,2022-11-13,2.0
740136,2022-11-30,1.0
740136,2022-12-01,2.0
740136,2022-12-04,1.0
740136,2022-12-05,2.0
740136,2022-12-06,5.0
740136,2022-12-07,5.0
740136,2022-12-10,1.0
740136,2022-12-12,1.0
740136,2022-12-13,1.0
740136,2022-12-15,1.0
740136,2022-12-31,1.0
740136,2023-01-01,5.0
740136,2023-01-02,1.0
740136,2023-01-03,2.0
740136,2023-01-04,3.0
740136,2023-01-07,2.0
740136,2023-01-08,1.0
740136,2023-01-10,1.0
740136,2023-01-11,3.0
740136,2023-01-31,5.0
740136,2023-02-01,2.0
740136,2023-02-02,1.0
740136,2023-02-03,2.0
740136,2023-02-04,1.0
740136,2023-02-05,2.0
740136,2023-02-06,3.0
740136,2023-02-08,2.0
740136,2023-02-11,1.0
740136,2023-02-12,1.0
740136,2023-02-13,1.0
740136,2023-02-14,1.0
740136,2023-02-28,4.0
740136,2023-03-01,2.0
740136,2023-03-02,1.0
740136,2023-03-03,2.0
740136,2023-03-04,4.0
740136,2023-03-05,3.0
740136,2023-03-06,8.0
740136,2023-03-07,3.0
740136,2023-03-10,2.0
740136,2023-03-11,2.0
740136,2023-03-12,1.0
740136,2023-03-13,5.0
740136,2023-03-14,1.0
740136,2023-03-15,5.0
740136,2023-03-16,1.0
740136,2023-04-01,2.0
740136,2023-04-04,1.0
740136,2023-04-05,1.0
740136,2023-04-07,2.0
740136,2023-04-08,1.0
740136,2023-04-09,3.0
740136,2023-04-10,3.0
740136,2023-04-11,4.0
740136,2023-04-12,4.0
740136,2023-04-13,1.0
740136,2023-04-14,1.0
740136,2023-04-15,1.0
740136,2023-04-16,6.0
740136,2023-04-30,6.0
740136,2023-05-02,6.0
740136,2023-05-03,1.0
740136,2023-05-04,2.0
740136,2023-05-05,1.0
740136,2023-05-06,1.0
740136,2023-05-07,1.0
740136,2023-05-08,2.0
740136,2023-05-09,4.0
740136,2023-05-10,1.0
740136,2023-05-11,2.0
740136,2023-05-31,1.0
740136,2023-06-01,2.0
740136,2023-06-02,2.0
740136,2023-06-05,2.0
740136,2023-06-06,1.0
740136,2023-06-08,3.0
740136,2023-06-09,1.0
740136,2023-06-10,2.0
740136,2023-06-11,1.0
740136,2023-06-12,1.0
740136,2023-06-13,1.0
740136,2023-06-14,1.0
740136,2023-07-01,1.0
740136,2023-07-02,2.0
740136,2023-07-03,16.0
740136,2023-07-04,50.0
740136,2023-07-05,29.0
740136,2023-07-06,16.0
740136,2023-07-07,13.0
740136,2023-07-08,11.0
740136,2023-07-09,19.0
740136,2023-07-10,10.0
740136,2023-07-11,10.0
740136,2023-07-12,1.0
740146,2022-06-30,3.0
740146,2022-07-01,1.0
740146,2022-07-02,1.0
740146,2022-07-03,3.0
740146,2022-07-05,5.0
740146,2022-07-06,4.0
740146,2022-07-07,2.0
740146,2022-07-08,2.0
740146,2022-07-09,1.0
740146,2022-07-10,1.0
740146,2022-07-11,4.0
740146,2022-07-30,2.0
740146,2022-08-01,1.0
740146,2022-08-03,3.0
740146,2022-08-04,1.0
740146,2022-08-05,1.0
740146,2022-08-06,1.0
740146,2022-08-08,2.0
740146,2022-08-09,2.0
740146,2022-08-11,1.0
740146,2022-08-31,1.0
740146,2022-09-01,1.0
740146,2022-09-04,3.0
740146,2022-09-05,1.0
740146,2022-09-06,1.0
740146,2022-09-08,1.0
740146,2022-09-10,1.0
740146,2022-09-12,2.0
740146,2022-09-13,3.0
740146,2022-09-14,3.0
740146,2022-09-15,1.0
740146,2022-09-17,2.0
740146,2022-09-18,5.0
740146,2022-10-01,1.0
740146,2022-10-03,1.0
740146,2022-10-04,2.0
740146,2022-10-05,1.0
740146,2022-10-06,2.0
740146,2022-10-12,1.0
740146,2022-10-13,1.0
740146,2022-10-14,3.0
740146,2022-10-15,3.0
740146,2022-10-31,2.0
740146,2022-11-01,3.0
740146,2022-11-02,10.0
740146,2022-11-03,2.0
740146,2022-11-04,2.0
740146,2022-11-05,1.0
740146,2022-11-07,2.0
740146,2022-11-09,2.0
740146,2022-11-10,3.0
740146,2022-11-12,1.0
740146,2022-11-30,2.0
740146,2022-12-01,1.0
740146,2022-12-02,2.0
740146,2022-12-05,1.0
740146,2022-12-07,4.0
740146,2022-12-08,1.0
740146,2022-12-10,2.0
740146,2022-12-11,1.0
740146,2022-12-12,2.0
740146,2022-12-13,1.0
740146,2022-12-15,4.0
740146,2022-12-30,2.0
740146,2022-12-31,3.0
740146,2023-01-01,1.0
740146,2023-01-02,2.0
740146,2023-01-03,2.0
740146,2023-01-04,3.0
740146,2023-01-05,5.0
740146,2023-01-06,2.0
740146,2023-01-07,1.0
740146,2023-01-08,3.0
740146,2023-01-09,4.0
740146,2023-01-10,7.0
740146,2023-01-11,3.0
740146,2023-01-12,4.0
740146,2023-02-01,4.0
740146,2023-02-02,1.0
740146,2023-02-03,1.0
740146,2023-02-07,1.0
740146,2023-02-08,1.0
740146,2023-02-10,1.0
740146,2023-02-11,2.0
740146,2023-02-12,3.0
740146,2023-03-01,2.0
740146,2023-03-03,1.0
740146,2023-03-04,2.0
740146,2023-03-05,2.0
740146,2023-03-07,2.0
740146,2023-03-08,2.0
740146,2023-03-10,1.0
740146,2023-03-11,2.0
740146,2023-03-12,1.0
740146,2023-03-14,2.0
740146,2023-03-16,1.0
740146,2023-03-31,4.0
740146,2023-04-02,1.0
740146,2023-04-03,1.0
740146,2023-04-04,1.0
740146,2023-04-06,1.0
740146,2023-04-10,1.0
740146,2023-04-11,1.0
740146,2023-04-12,2.0
740146,2023-04-14,1.0
740146,2023-04-16,2.0
740146,2023-04-28,5.0
740146,2023-04-29,4.0
740146,2023-04-30,6.0
740146,2023-05-01,16.0
740146,2023-05-02,6.0
740146,2023-05-03,16.0
740146,2023-05-04,7.0
740146,2023-05-05,12.0
740146,2023-05-06,8.0
740146,2023-05-07,8.0
740146,2023-05-08,7.0
740146,2023-05-09,4.0
740146,2023-05-11,63.0
740146,2023-05-12,16.0
740146,2023-05-13,2.0
740146,2023-05-14,9.0
740146,2023-05-31,1.0
740146,2023-06-01,1.0
740146,2023-06-02,1.0
740146,2023-06-05,3.0
740146,2023-06-06,1.0
740146,2023-06-07,1.0
740146,2023-06-08,2.0
740146,2023-06-09,1.0
740146,2023-06-11,1.0
740146,2023-06-12,6.0
740146,2023-06-13,1.0
740146,2023-06-14,1.0
740146,2023-06-30,4.0
740146,2023-07-01,4.0
740146,2023-07-02,3.0
740146,2023-07-03,78.0
740146,2023-07-04,189.0
740146,2023-07-05,145.0
740146,2023-07-06,128.0
740146,2023-07-07,97.0
740146,2023-07-08,38.0
740146,2023-07-09,47.0
740146,2023-07-10,44.0
740146,2023-07-11,37.0
740146,2023-07-12,2.0
740156,2022-06-30,3.0
740156,2022-07-01,3.0
740156,2022-07-02,2.0
740156,2022-07-03,2.0
740156,2022-07-04,3.0
740156,2022-07-05,5.0
740156,2022-07-06,1.0
740156,2022-07-07,5.0
740156,2022-07-08,3.0
740156,2022-07-10,2.0
740156,2022-07-11,1.0
740156,2022-07-29,1.0
740156,2022-07-31,2.0
740156,2022-08-01,4.0
740156,2022-08-02,5.0
740156,2022-08-03,2.0
740156,2022-08-05,2.0
740156,2022-08-06,3.0
740156,2022-08-07,3.0
740156,2022-08-08,1.0
740156,2022-08-10,3.0
740156,2022-08-31,2.0
740156,2022-09-01,2.0
740156,2022-09-02,4.0
740156,2022-09-04,3.0
740156,2022-09-05,1.0
740156,2022-09-06,1.0
740156,2022-09-07,4.0
740156,2022-09-08,1.0
740156,2022-09-09,1.0
740156,2022-09-10,1.0
740156,2022-09-11,1.0
740156,2022-09-13,1.0
740156,2022-09-14,2.0
740156,2022-09-15,8.0
740156,2022-09-16,2.0
740156,2022-09-17,3.0
740156,2022-09-18,2.0
740156,2022-10-01,1.0
740156,2022-10-02,2.0
740156,2022-10-03,1.0
740156,2022-10-05,4.0
740156,2022-10-06,1.0
740156,2022-10-07,1.0
740156,2022-10-09,5.0
740156,2022-10-10,1.0
740156,2022-10-11,1.0
740156,2022-10-12,2.0
740156,2022-10-14,3.0
740156,2022-10-16,5.0
740156,2022-10-31,1.0
740156,2022-11-01,3.0
740156,2022-11-02,8.0
740156,2022-11-03,1.0
740156,2022-11-04,2.0
740156,2022-11-05,3.0
740156,2022-11-06,6.0
740156,2022-11-07,3.0
740156,2022-11-08,5.0
740156,2022-11-09,5.0
740156,2022-11-10,2.0
740156,2022-11-11,1.0
740156,2022-11-12,1.0
740156,2022-11-30,1.0
740156,2022-12-01,1.0
740156,2022-12-02,3.0
740156,2022-12-03,2.0
740156,2022-12-04,3.0
740156,2022-12-05,2.0
740156,2022-12-06,4.0
740156,2022-12-07,7.0
740156,2022-12-08,2.0
740156,2022-12-10,3.0
740156,2022-12-11,4.0
740156,2022-12-12,6.0
740156,2022-12-13,2.0
740156,2022-12-14,3.0
740156,2022-12-15,3.0
740156,2022-12-30,2.0
740156,2022-12-31,3.0
740156,2023-01-01,3.0
740156,2023-01-02,5.0
740156,2023-01-03,2.0
740156,2023-01-04,3.0
740156,2023-01-05,1.0
740156,2023-01-06,1.0
740156,2023-01-07,3.0
740156,2023-01-08,2.0
740156,2023-01-09,2.0
740156,2023-01-10,6.0
740156,2023-01-11,2.0
740156,2023-02-01,5.0
740156,2023-02-02,1.0
740156,2023-02-03,3.0
740156,2023-02-04,2.0
740156,2023-02-05,3.0
740156,2023-02-06,1.0
740156,2023-02-07,2.0
740156,2023-02-08,1.0
740156,2023-02-10,1.0
740156,2023-02-11,3.0
740156,2023-02-12,1.0
740156,2023-02-13,1.0
740156,2023-02-28,3.0
740156,2023-03-01,10.0
740156,2023-03-02,5.0
740156,2023-03-03,4.0
740156,2023-03-04,2.0
740156,2023-03-05,7.0
740156,2023-03-06,5.0
740156,2023-03-07,5.0
740156,2023-03-08,6.0
740156,2023-03-09,4.0
740156,2023-03-10,3.0
740156,2023-03-11,1.0
740156,2023-03-12,7.0
740156,2023-03-13,14.0
740156,2023-03-14,11.0
740156,2023-03-15,9.0
740156,2023-03-16,6.0
740156,2023-03-31,3.0
740156,2023-04-02,6.0
740156,2023-04-03,2.0
740156,2023-04-04,4.0
740156,2023-04-05,1.0
740156,2023-04-06,2.0
740156,2023-04-07,1.0
740156,2023-04-08,3.0
740156,2023-04-09,3.0
740156,2023-04-10,4.0
740156,2023-04-11,7.0
740156,2023-04-12,6.0
740156,2023-04-14,1.0
740156,2023-04-15,1.0
740156,2023-04-16,2.0
740156,2023-04-28,6.0
740156,2023-04-29,5.0
740156,2023-04-30,3.0
740156,2023-05-01,8.0
740156,2023-05-02,5.0
740156,2023-05-03,4.0
740156,2023-05-04,4.0
740156,2023-05-05,2.0
740156,2023-05-07,4.0
740156,2023-05-08,3.0
740156,2023-05-09,2.0
740156,2023-05-10,9.0
740156,2023-05-11,4.0
740156,2023-05-12,2.0
740156,2023-05-13,2.0
740156,2023-05-14,1.0
740156,2023-05-31,1.0
740156,2023-06-01,4.0
740156,2023-06-02,7.0
740156,2023-06-04,2.0
740156,2023-06-05,5.0
740156,2023-06-06,2.0
740156,2023-06-07,2.0
740156,2023-06-08,10.0
740156,2023-06-10,5.0
740156,2023-06-11,2.0
740156,2023-06-12,6.0
740156,2023-06-13,1.0
740156,2023-06-14,10.0
740156,2023-06-15,3.0
740156,2023-07-01,8.0
740156,2023-07-02,2.0
740156,2023-07-03,7.0
740156,2023-07-04,6.0
740156,2023-07-05,7.0
740156,2023-07-06,6.0
740156,2023-07-07,4.0
740156,2023-07-08,8.0
740156,2023-07-09,3.0
740156,2023-07-10,3.0
740156,2023-07-11,2.0
740156,2023-07-12,1.0
740176,2022-06-30,2.0
740176,2022-07-06,2.0
740176,2022-07-07,4.0
740176,2022-07-10,1.0
740176,2022-08-03,3.0
740176,2022-08-04,2.0
740176,2022-08-05,2.0
740176,2022-08-07,1.0
740176,2022-08-08,1.0
740176,2022-08-09,1.0
740176,2022-08-10,2.0
740176,2022-08-31,1.0
740176,2022-09-01,2.0
740176,2022-09-02,3.0
740176,2022-09-03,2.0
740176,2022-09-06,1.0
740176,2022-09-07,1.0
740176,2022-09-11,1.0
740176,2022-09-13,1.0
740176,2022-09-14,2.0
740176,2022-09-15,1.0
740176,2022-09-17,2.0
740176,2022-10-01,2.0
740176,2022-10-02,2.0
740176,2022-10-03,5.0
740176,2022-10-04,1.0
740176,2022-10-05,2.0
740176,2022-10-10,1.0
740176,2022-10-11,3.0
740176,2022-10-12,3.0
740176,2022-10-13,1.0
740176,2022-10-16,1.0
740176,2022-10-31,3.0
740176,2022-11-01,3.0
740176,2022-11-02,13.0
740176,2022-11-03,1.0
740176,2022-11-04,5.0
740176,2022-11-07,1.0
740176,2022-11-08,1.0
740176,2022-11-09,1.0
740176,2022-11-10,2.0
740176,2022-11-11,3.0
740176,2022-11-12,2.0
740176,2022-11-30,6.0
740176,2022-12-01,10.0
740176,2022-12-02,5.0
740176,2022-12-03,9.0
740176,2022-12-04,10.0
740176,2022-12-05,6.0
740176,2022-12-06,3.0
740176,2022-12-07,9.0
740176,2022-12-08,1.0
740176,2022-12-09,4.0
740176,2022-12-10,2.0
740176,2022-12-13,2.0
740176,2022-12-14,2.0
740176,2022-12-15,1.0
740176,2022-12-30,2.0
740176,2022-12-31,3.0
740176,2023-01-01,1.0
740176,2023-01-02,2.0
740176,2023-01-03,14.0
740176,2023-01-04,10.0
740176,2023-01-05,7.0
740176,2023-01-06,10.0
740176,2023-01-07,2.0
740176,2023-01-08,11.0
740176,2023-01-09,5.0
740176,2023-01-10,6.0
740176,2023-01-11,3.0
740176,2023-01-12,1.0
740176,2023-02-01,24.0
740176,2023-02-02,27.0
740176,2023-02-03,44.0
740176,2023-02-04,39.0
740176,2023-02-05,45.0
740176,2023-02-06,81.0
740176,2023-02-07,93.0
740176,2023-02-08,57.0
740176,2023-02-09,37.0
740176,2023-02-10,35.0
740176,2023-02-11,16.0
740176,2023-02-12,2.0
740176,2023-02-14,1.0
740176,2023-02-28,8.0
740176,2023-03-01,6.0
740176,2023-03-02,12.0
740176,2023-03-03,13.0
740176,2023-03-04,10.0
740176,2023-03-05,14.0
740176,2023-03-06,8.0
740176,2023-03-07,11.0
740176,2023-03-08,8.0
740176,2023-03-09,7.0
740176,2023-03-10,15.0
740176,2023-03-11,4.0
740176,2023-03-12,5.0
740176,2023-03-13,16.0
740176,2023-03-14,15.0
740176,2023-03-15,5.0
740176,2023-03-16,4.0
740176,2023-03-31,1.0
740176,2023-04-04,16.0
740176,2023-04-05,5.0
740176,2023-04-07,4.0
740176,2023-04-09,2.0
740176,2023-04-10,4.0
740176,2023-04-11,4.0
740176,2023-04-12,1.0
740176,2023-04-15,4.0
740176,2023-04-17,1.0
740176,2023-04-29,3.0
740176,2023-04-30,2.0
740176,2023-05-01,4.0
740176,2023-05-02,1.0
740176,2023-05-05,1.0
740176,2023-05-07,3.0
740176,2023-05-08,6.0
740176,2023-05-09,2.0
740176,2023-05-10,2.0
740176,2023-05-13,1.0
740176,2023-05-31,8.0
740176,2023-06-01,12.0
740176,2023-06-02,6.0
740176,2023-06-03,6.0
740176,2023-06-04,6.0
740176,2023-06-05,3.0
740176,2023-06-06,2.0
740176,2023-06-07,6.0
740176,2023-06-08,5.0
740176,2023-06-09,14.0
740176,2023-06-10,6.0
740176,2023-06-11,7.0
740176,2023-06-12,13.0
740176,2023-06-13,7.0
740176,2023-06-14,27.0
740176,2023-06-15,1.0
740176,2023-06-30,3.0
740176,2023-07-01,3.0
740176,2023-07-02,1.0
740176,2023-07-03,8.0
740176,2023-07-04,12.0
740176,2023-07-05,4.0
740176,2023-07-06,3.0
740176,2023-07-07,4.0
740176,2023-07-08,2.0
740176,2023-07-09,10.0
740176,2023-07-10,3.0
740176,2023-07-11,4.0
740186,2022-07-11,1.0
740186,2022-08-09,1.0
740186,2022-08-10,2.0
740186,2022-09-01,1.0
740186,2022-09-03,1.0
740186,2022-09-04,1.0
740186,2022-09-06,4.0
740186,2022-09-09,1.0
740186,2022-09-11,2.0
740186,2022-09-12,1.0
740186,2022-09-13,1.0
740186,2022-09-14,2.0
740186,2022-09-17,1.0
740186,2022-10-02,3.0
740186,2022-10-03,1.0
740186,2022-10-04,3.0
740186,2022-10-05,2.0
740186,2022-10-10,1.0
740186,2022-10-12,1.0
740186,2022-10-14,1.0
740186,2022-11-01,1.0
740186,2022-11-05,2.0
740186,2022-11-06,2.0
740186,2022-11-07,1.0
740186,2022-11-08,2.0
740186,2022-12-01,6.0
740186,2022-12-03,2.0
740186,2022-12-04,6.0
740186,2022-12-05,1.0
740186,2022-12-06,1.0
740186,2022-12-10,1.0
740186,2022-12-11,1.0
740186,2022-12-12,1.0
740186,2022-12-13,1.0
740186,2023-01-01,2.0
740186,2023-01-02,2.0
740186,2023-01-05,1.0
740186,2023-01-08,2.0
740186,2023-01-10,2.0
740186,2023-01-11,1.0
740186,2023-01-12,2.0
740186,2023-01-13,1.0
740186,2023-01-31,0.0
740186,2023-02-01,0.0
740186,2023-03-01,2.0
740186,2023-03-02,1.0
740186,2023-03-03,1.0
740186,2023-03-04,3.0
740186,2023-03-06,1.0
740186,2023-03-07,1.0
740186,2023-03-08,1.0
740186,2023-03-09,2.0
740186,2023-03-10,1.0
740186,2023-03-11,1.0
740186,2023-03-13,1.0
740186,2023-03-14,2.0
740186,2023-03-15,1.0
740186,2023-03-31,1.0
740186,2023-04-01,1.0
740186,2023-04-04,2.0
740186,2023-04-05,1.0
740186,2023-04-10,1.0
740186,2023-04-11,1.0
740186,2023-04-12,2.0
740186,2023-04-13,2.0
740186,2023-04-15,1.0
740186,2023-04-16,3.0
740186,2023-05-01,1.0
740186,2023-05-02,2.0
740186,2023-05-03,22.0
740186,2023-05-04,8.0
740186,2023-05-05,10.0
740186,2023-05-06,13.0
740186,2023-05-07,12.0
740186,2023-05-08,12.0
740186,2023-05-09,7.0
740186,2023-05-10,22.0
740186,2023-05-11,68.0
740186,2023-05-12,5.0
740186,2023-05-14,6.0
740186,2023-06-06,1.0
740186,2023-06-08,3.0
740186,2023-06-09,1.0
740186,2023-06-11,1.0
740186,2023-06-12,3.0
740186,2023-06-14,1.0
740186,2023-07-01,1.0
740186,2023-07-03,1.0
740186,2023-07-04,3.0
740186,2023-07-05,1.0
740196,2022-07-05,7.0
740196,2022-07-06,19.0
740196,2022-07-07,3.0
740196,2022-07-08,4.0
740196,2022-07-09,4.0
740196,2022-07-10,4.0
740196,2022-07-11,7.0
740196,2022-07-31,1.0
740196,2022-08-01,2.0
740196,2022-08-02,1.0
740196,2022-08-03,3.0
740196,2022-08-04,2.0
740196,2022-08-05,1.0
740196,2022-08-07,2.0
740196,2022-08-09,1.0
740196,2022-08-10,2.0
740196,2022-08-31,1.0
740196,2022-09-01,1.0
740196,2022-09-02,1.0
740196,2022-09-03,2.0
740196,2022-09-04,2.0
740196,2022-09-05,3.0
740196,2022-09-06,2.0
740196,2022-09-08,1.0
740196,2022-09-11,1.0
740196,2022-09-12,3.0
740196,2022-09-13,4.0
740196,2022-09-14,2.0
740196,2022-09-16,1.0
740196,2022-09-18,1.0
740196,2022-09-19,2.0
740196,2022-10-02,1.0
740196,2022-10-03,3.0
740196,2022-10-04,1.0
740196,2022-10-05,2.0
740196,2022-10-06,2.0
740196,2022-10-07,2.0
740196,2022-10-11,1.0
740196,2022-10-13,1.0
740196,2022-10-15,1.0
740196,2022-11-01,2.0
740196,2022-11-02,30.0
740196,2022-11-03,28.0
740196,2022-11-04,92.0
740196,2022-11-05,24.0
740196,2022-11-06,28.0
740196,2022-11-07,41.0
740196,2022-11-08,30.0
740196,2022-11-09,30.0
740196,2022-11-10,27.0
740196,2022-11-11,27.0
740196,2022-11-12,23.0
740196,2022-11-13,29.0
740196,2022-11-14,3.0
740196,2022-11-30,1.0
740196,2022-12-01,2.0
740196,2022-12-02,1.0
740196,2022-12-03,2.0
740196,2022-12-04,2.0
740196,2022-12-05,3.0
740196,2022-12-06,3.0
740196,2022-12-10,1.0
740196,2022-12-11,2.0
740196,2022-12-12,2.0
740196,2022-12-14,1.0
740196,2022-12-15,3.0
740196,2022-12-30,3.0
740196,2022-12-31,6.0
740196,2023-01-01,9.0
740196,2023-01-02,7.0
740196,2023-01-03,4.0
740196,2023-01-04,1.0
740196,2023-01-05,1.0
740196,2023-01-07,1.0
740196,2023-01-08,3.0
740196,2023-01-09,3.0
740196,2023-01-10,4.0
740196,2023-01-11,10.0
740196,2023-01-12,6.0
740196,2023-01-13,1.0
740196,2023-01-31,1.0
740196,2023-02-01,2.0
740196,2023-02-03,2.0
740196,2023-02-04,3.0
740196,2023-02-05,6.0
740196,2023-02-06,13.0
740196,2023-02-07,9.0
740196,2023-02-08,11.0
740196,2023-02-09,3.0
740196,2023-02-10,2.0
740196,2023-02-13,1.0
740196,2023-02-28,1.0
740196,2023-03-02,2.0
740196,2023-03-05,2.0
740196,2023-03-06,2.0
740196,2023-03-07,1.0
740196,2023-03-09,1.0
740196,2023-03-10,1.0
740196,2023-03-12,3.0
740196,2023-03-13,2.0
740196,2023-03-15,8.0
740196,2023-03-16,6.0
740196,2023-03-17,1.0
740196,2023-04-01,7.0
740196,2023-04-02,12.0
740196,2023-04-03,5.0
740196,2023-04-04,1.0
740196,2023-04-05,3.0
740196,2023-04-06,1.0
740196,2023-04-07,1.0
740196,2023-04-08,2.0
740196,2023-04-09,1.0
740196,2023-04-10,5.0
740196,2023-04-11,1.0
740196,2023-04-12,2.0
740196,2023-04-14,1.0
740196,2023-04-15,1.0
740196,2023-04-16,1.0
740196,2023-04-17,1.0
740196,2023-04-29,2.0
740196,2023-04-30,4.0
740196,2023-05-01,4.0
740196,2023-05-03,1.0
740196,2023-05-04,3.0
740196,2023-05-05,1.0
740196,2023-05-07,4.0
740196,2023-05-08,1.0
740196,2023-05-09,1.0
740196,2023-05-10,2.0
740196,2023-05-11,1.0
740196,2023-06-01,1.0
740196,2023-06-02,2.0
740196,2023-06-05,1.0
740196,2023-06-08,2.0
740196,2023-06-11,3.0
740196,2023-06-12,3.0
740196,2023-06-13,1.0
740196,2023-06-14,2.0
740196,2023-06-15,10.0
740196,2023-06-30,1.0
740196,2023-07-01,7.0
740196,2023-07-02,9.0
740196,2023-07-03,15.0
740196,2023-07-04,22.0
740196,2023-07-05,9.0
740196,2023-07-06,9.0
740196,2023-07-07,11.0
740196,2023-07-08,5.0
740196,2023-07-09,14.0
740196,2023-07-10,4.0
740196,2023-07-11,9.0
740261,2022-07-01,2.0
740261,2022-07-02,8.0
740261,2022-07-03,9.0
740261,2022-07-04,10.0
740261,2022-07-05,9.0
740261,2022-07-06,7.0
740261,2022-07-07,1.0
740261,2022-07-08,7.0
740261,2022-07-09,5.0
740261,2022-07-10,3.0
740261,2022-07-11,13.0
740261,2022-07-29,4.0
740261,2022-07-30,1.0
740261,2022-07-31,6.0
740261,2022-08-01,15.0
740261,2022-08-02,15.0
740261,2022-08-03,3.0
740261,2022-08-04,15.0
740261,2022-08-05,8.0
740261,2022-08-06,5.0
740261,2022-08-07,2.0
740261,2022-08-08,14.0
740261,2022-08-09,1.0
740261,2022-08-10,8.0
740261,2022-08-11,2.0
740261,2022-08-31,2.0
740261,2022-09-01,11.0
740261,2022-09-02,10.0
740261,2022-09-03,10.0
740261,2022-09-04,6.0
740261,2022-09-05,5.0
740261,2022-09-06,5.0
740261,2022-09-07,3.0
740261,2022-09-08,1.0
740261,2022-09-09,1.0
740261,2022-09-10,1.0
740261,2022-09-11,1.0
740261,2022-09-12,6.0
740261,2022-09-13,29.0
740261,2022-09-14,28.0
740261,2022-09-15,31.0
740261,2022-09-16,9.0
740261,2022-09-17,38.0
740261,2022-09-18,68.0
740261,2022-09-19,5.0
740261,2022-09-30,2.0
740261,2022-10-01,6.0
740261,2022-10-02,10.0
740261,2022-10-03,6.0
740261,2022-10-04,9.0
740261,2022-10-05,27.0
740261,2022-10-06,21.0
740261,2022-10-07,12.0
740261,2022-10-08,12.0
740261,2022-10-09,19.0
740261,2022-10-10,18.0
740261,2022-10-11,23.0
740261,2022-10-12,14.0
740261,2022-10-13,10.0
740261,2022-10-14,4.0
740261,2022-10-15,5.0
740261,2022-10-16,10.0
740261,2022-10-17,1.0
740261,2022-10-31,6.0
740261,2022-11-01,9.0
740261,2022-11-02,37.0
740261,2022-11-03,16.0
740261,2022-11-04,46.0
740261,2022-11-05,30.0
740261,2022-11-06,23.0
740261,2022-11-07,37.0
740261,2022-11-08,49.0
740261,2022-11-09,69.0
740261,2022-11-10,55.0
740261,2022-11-11,49.0
740261,2022-11-12,31.0
740261,2022-11-13,32.0
740261,2022-11-30,24.0
740261,2022-12-01,57.0
740261,2022-12-02,55.0
740261,2022-12-03,81.0
740261,2022-12-04,102.0
740261,2022-12-05,65.0
740261,2022-12-06,66.0
740261,2022-12-07,49.0
740261,2022-12-08,36.0
740261,2022-12-09,27.0
740261,2022-12-10,33.0
740261,2022-12-11,51.0
740261,2022-12-12,46.0
740261,2022-12-13,52.0
740261,2022-12-14,45.0
740261,2022-12-15,30.0
740261,2022-12-30,32.0
740261,2022-12-31,20.0
740261,2023-01-01,37.0
740261,2023-01-02,21.0
740261,2023-01-03,11.0
740261,2023-01-04,11.0
740261,2023-01-05,11.0
740261,2023-01-06,1.0
740261,2023-01-07,10.0
740261,2023-01-08,8.0
740261,2023-01-09,11.0
740261,2023-01-10,12.0
740261,2023-01-11,7.0
740261,2023-01-12,7.0
740261,2023-01-13,1.0
740261,2023-01-31,15.0
740261,2023-02-01,13.0
740261,2023-02-02,6.0
740261,2023-02-03,2.0
740261,2023-02-04,5.0
740261,2023-02-05,12.0
740261,2023-02-06,4.0
740261,2023-02-07,9.0
740261,2023-02-08,9.0
740261,2023-02-09,3.0
740261,2023-02-10,3.0
740261,2023-02-11,6.0
740261,2023-02-12,5.0
740261,2023-02-13,5.0
740261,2023-02-14,3.0
740261,2023-02-28,3.0
740261,2023-03-01,11.0
740261,2023-03-02,3.0
740261,2023-03-03,5.0
740261,2023-03-04,8.0
740261,2023-03-05,8.0
740261,2023-03-06,10.0
740261,2023-03-07,8.0
740261,2023-03-08,8.0
740261,2023-03-09,13.0
740261,2023-03-10,8.0
740261,2023-03-11,8.0
740261,2023-03-12,10.0
740261,2023-03-13,6.0
