i,t,y
740186,2023-07-03,724.0
740186,2023-07-10,720.0
740186,2023-07-17,720.0
740186,2023-07-24,720.0
740186,2023-07-31,720.0
740196,2022-07-04,297.0
740196,2022-07-11,249.0
740196,2022-07-18,249.0
740196,2022-07-25,249.0
740196,2022-08-01,246.0
740196,2022-08-08,237.0
740196,2022-08-15,234.0
740196,2022-08-22,234.0
740196,2022-08-29,234.0
740196,2022-09-05,521.0
740196,2022-09-12,514.0
740196,2022-09-19,504.0
740196,2022-09-26,504.0
740196,2022-10-03,500.0
740196,2022-10-10,493.0
740196,2022-10-17,490.0
740196,2022-10-24,787.0
740196,2022-10-31,787.0
740196,2022-11-07,542.0
740196,2022-11-14,967.0
740196,2022-11-21,967.0
740196,2022-11-28,967.0
740196,2022-12-05,956.0
740196,2022-12-12,948.0
740196,2022-12-19,944.0
740196,2022-12-26,944.0
740196,2023-01-02,919.0
740196,2023-01-09,906.0
740196,2023-01-16,885.0
740196,2023-01-23,885.0
740196,2023-01-30,885.0
740196,2023-02-06,858.0
740196,2023-02-13,832.0
740196,2023-02-20,832.0
740196,2023-02-27,1129.0
740196,2023-03-06,1122.0
740196,2023-03-13,1114.0
740196,2023-03-20,1099.0
740196,2023-03-27,1099.0
740196,2023-04-03,1075.0
740196,2023-04-10,1061.0
740196,2023-04-17,1054.0
740196,2023-04-24,1054.0
740196,2023-05-01,1044.0
740196,2023-05-08,1034.0
740196,2023-05-15,1030.0
740196,2023-05-22,1030.0
740196,2023-05-29,1030.0
740196,2023-06-05,1026.0
740196,2023-06-12,1018.0
740196,2023-06-19,1005.0
740196,2023-06-26,1005.0
740196,2023-07-03,973.0
740196,2023-07-10,899.0
740196,2023-07-17,890.0
740196,2023-07-24,890.0
740196,2023-07-31,890.0
740261,2022-07-04,414.0
740261,2022-07-11,369.0
740261,2022-07-18,369.0
740261,2022-07-25,369.0
740261,2022-08-01,343.0
740261,2022-08-08,281.0
740261,2022-08-15,270.0
740261,2022-08-22,270.0
740261,2022-08-29,270.0
740261,2022-09-05,226.0
740261,2022-09-12,208.0
740261,2022-09-19,0.0
740261,2022-09-26,1776.0
740261,2022-10-03,1752.0
740261,2022-10-10,1634.0
740261,2022-10-17,1567.0
740261,2022-10-24,3294.0
740261,2022-10-31,3288.0
740261,2022-11-07,3090.0
740261,2022-11-14,4571.0
740261,2022-11-21,4571.0
740261,2022-11-28,4571.0
740261,2022-12-05,4187.0
740261,2022-12-12,3879.0
740261,2022-12-19,3752.0
740261,2022-12-26,3752.0
740261,2023-01-02,3642.0
740261,2023-01-09,3579.0
740261,2023-01-16,4434.0
740261,2023-01-23,4434.0
740261,2023-01-30,4434.0
740261,2023-02-06,4377.0
740261,2023-02-13,4337.0
740261,2023-02-20,4334.0
740261,2023-02-27,4334.0
740261,2023-03-06,4286.0
740261,2023-03-13,4225.0
740261,2023-03-20,5085.0
740261,2023-03-27,5085.0
740261,2023-04-03,5058.0
740261,2023-04-10,5008.0
740261,2023-04-17,4982.0
740261,2023-04-24,4982.0
740261,2023-05-01,4816.0
740261,2023-05-08,4762.0
740261,2023-05-15,4728.0
740261,2023-05-22,4728.0
740261,2023-05-29,4728.0
740261,2023-06-05,4589.0
740261,2023-06-12,4464.0
740261,2023-06-19,4371.0
740261,2023-06-26,4371.0
740261,2023-07-03,6107.0
740261,2023-07-10,5844.0
740261,2023-07-17,5822.0
740261,2023-07-24,5822.0
740261,2023-07-31,5822.0
740276,2022-07-04,81.0
740276,2022-07-11,81.0
740276,2022-07-18,81.0
740276,2022-07-25,81.0
740276,2022-08-01,81.0
740276,2022-08-08,81.0
740276,2022-08-15,81.0
740276,2022-08-22,81.0
740276,2022-08-29,81.0
740276,2022-09-05,81.0
740276,2022-09-12,81.0
740276,2022-09-19,0.0
740276,2022-09-26,840.0
740276,2022-10-03,840.0
740276,2022-10-10,659.0
740276,2022-10-17,1434.0
740276,2022-10-24,1434.0
740276,2022-10-31,1434.0
740276,2022-11-07,1433.0
740276,2022-11-14,1433.0
740276,2022-11-21,1433.0
740276,2022-11-28,1433.0
740276,2022-12-05,1426.0
740276,2022-12-12,1362.0
740276,2022-12-19,1349.0
740276,2022-12-26,1349.0
740276,2023-01-02,1346.0
740276,2023-01-09,1346.0
740276,2023-01-16,1346.0
740276,2023-01-23,1346.0
740276,2023-01-30,1346.0
740276,2023-02-06,1346.0
740276,2023-02-13,1337.0
740276,2023-02-20,1327.0
740276,2023-02-27,1327.0
740276,2023-03-06,1306.0
740276,2023-03-13,1280.0
740276,2023-03-20,1274.0
740276,2023-03-27,1274.0
740276,2023-04-03,1270.0
740276,2023-04-10,1257.0
740276,2023-04-17,1102.0
740276,2023-04-24,1102.0
740276,2023-05-01,1081.0
740276,2023-05-08,1067.0
740276,2023-05-15,1067.0
740276,2023-05-22,1067.0
740276,2023-05-29,1067.0
740276,2023-06-05,2045.0
740276,2023-06-12,1998.0
740276,2023-06-19,1948.0
740276,2023-06-26,1948.0
740276,2023-07-03,1817.0
740276,2023-07-10,1810.0
740276,2023-07-17,1810.0
740276,2023-07-24,1810.0
740276,2023-07-31,1810.0
740302,2022-07-04,795.0
740302,2022-07-11,795.0
740302,2022-07-18,795.0
740302,2022-07-25,795.0
740302,2022-08-01,795.0
740302,2022-08-08,795.0
740302,2022-08-15,795.0
740302,2022-08-22,795.0
740302,2022-08-29,795.0
740302,2022-09-05,795.0
740302,2022-09-12,795.0
740302,2022-09-19,795.0
740302,2022-09-26,795.0
740302,2022-10-03,795.0
740302,2022-10-10,795.0
740302,2022-10-17,795.0
740302,2022-10-24,795.0
740302,2022-10-31,795.0
740302,2022-11-07,795.0
740302,2022-11-14,795.0
740302,2022-11-21,795.0
740302,2022-11-28,795.0
740302,2022-12-05,794.0
740302,2022-12-12,794.0
740302,2022-12-19,794.0
740302,2022-12-26,794.0
740302,2023-01-02,793.0
740302,2023-01-09,739.0
740302,2023-01-16,730.0
740302,2023-01-23,730.0
740302,2023-01-30,730.0
740302,2023-02-06,661.0
740302,2023-02-13,535.0
740302,2023-02-20,534.0
740302,2023-02-27,534.0
740302,2023-03-06,385.0
740302,2023-03-13,190.0
740302,2023-03-20,126.0
740302,2023-03-27,126.0
740302,2023-04-03,76.0
740302,2023-04-10,55.0
740302,2023-04-17,53.0
740302,2023-04-24,53.0
740302,2023-05-01,53.0
740302,2023-05-08,53.0
740302,2023-05-15,53.0
740302,2023-05-22,53.0
740302,2023-05-29,53.0
740302,2023-06-05,33.0
740302,2023-06-12,18.0
740302,2023-06-19,14.0
740302,2023-06-26,14.0
740302,2023-07-03,10.0
740302,2023-07-10,0.0
740302,2023-07-17,0.0
740302,2023-07-24,0.0
740302,2023-07-31,0.0
740332,2022-07-04,2790.0
740332,2022-07-11,2731.0
740332,2022-07-18,2731.0
740332,2022-07-25,2731.0
740332,2022-08-01,2731.0
740332,2022-08-08,2731.0
740332,2022-08-15,2513.0
740332,2022-08-22,2513.0
740332,2022-08-29,2513.0
740332,2022-09-05,2511.0
740332,2022-09-12,2511.0
740332,2022-09-19,1479.0
740332,2022-09-26,1479.0
740332,2022-10-03,1479.0
740332,2022-10-10,1479.0
740332,2022-10-17,1477.0
740332,2022-10-24,1477.0
740332,2022-10-31,1477.0
740332,2022-11-07,1477.0
740332,2022-11-14,1477.0
740332,2022-11-21,1477.0
740332,2022-11-28,1477.0
740332,2022-12-05,1383.0
740332,2022-12-12,1361.0
740332,2022-12-19,1361.0
740332,2022-12-26,1361.0
740332,2023-01-02,1355.0
740332,2023-01-09,1303.0
740332,2023-01-16,1303.0
740332,2023-01-23,1303.0
740332,2023-01-30,1303.0
740332,2023-02-06,1301.0
740332,2023-02-13,1263.0
740332,2023-02-20,1256.0
740332,2023-02-27,1256.0
740332,2023-03-06,1197.0
740332,2023-03-13,1028.0
740332,2023-03-20,952.0
740332,2023-03-27,952.0
740332,2023-04-03,868.0
740332,2023-04-10,678.0
740332,2023-04-17,528.0
740332,2023-04-24,530.0
740332,2023-05-01,528.0
740332,2023-05-08,482.0
740332,2023-05-15,461.0
740332,2023-05-22,461.0
740332,2023-05-29,461.0
740332,2023-06-05,387.0
740332,2023-06-12,259.0
740332,2023-06-19,204.0
740332,2023-06-26,204.0
740332,2023-07-03,40.0
740332,2023-07-10,5.0
740332,2023-07-17,0.0
740332,2023-07-24,0.0
740332,2023-07-31,0.0
740402,2022-07-04,122.0
740402,2022-07-11,122.0
740402,2022-07-18,122.0
740402,2022-07-25,122.0
740402,2022-08-01,122.0
740402,2022-08-08,122.0
740402,2022-08-15,122.0
740402,2022-08-22,122.0
740402,2022-08-29,122.0
740402,2022-09-05,122.0
740402,2022-09-12,122.0
740402,2022-09-19,122.0
740402,2022-09-26,122.0
740402,2022-10-03,122.0
740402,2022-10-10,122.0
740402,2022-10-17,122.0
740402,2022-10-24,122.0
740402,2022-10-31,122.0
740402,2022-11-07,122.0
740402,2022-11-14,122.0
740402,2022-11-21,122.0
740402,2022-11-28,122.0
740402,2022-12-05,122.0
740402,2022-12-12,122.0
740402,2022-12-19,122.0
740402,2022-12-26,122.0
740402,2023-01-02,122.0
740402,2023-01-09,122.0
740402,2023-01-16,122.0
740402,2023-01-23,122.0
740402,2023-01-30,122.0
740402,2023-02-06,122.0
740402,2023-02-13,122.0
740402,2023-02-20,122.0
740402,2023-02-27,122.0
740402,2023-03-06,122.0
740402,2023-03-13,122.0
740402,2023-03-20,122.0
740402,2023-03-27,122.0
740402,2023-04-03,122.0
740402,2023-04-10,122.0
740402,2023-04-17,122.0
740402,2023-04-24,122.0
740402,2023-05-01,122.0
740402,2023-05-08,122.0
740402,2023-05-15,122.0
740402,2023-05-22,122.0
740402,2023-05-29,122.0
740402,2023-06-05,102.0
740402,2023-06-12,49.0
740402,2023-06-19,14.0
740402,2023-06-26,14.0
740402,2023-07-03,10.0
740402,2023-07-10,0.0
740402,2023-07-17,0.0
740402,2023-07-24,0.0
740402,2023-07-31,0.0
750011,2022-07-04,1040.0
750011,2022-07-11,954.0
750011,2022-07-18,954.0
750011,2022-07-25,954.0
750011,2022-08-01,911.0
750011,2022-08-08,803.0
750011,2022-08-15,757.0
750011,2022-08-22,757.0
750011,2022-08-29,757.0
750011,2022-09-05,659.0
750011,2022-09-12,538.0
750011,2022-09-19,382.0
750011,2022-09-26,390.0
750011,2022-10-03,309.0
750011,2022-10-10,198.0
750011,2022-10-17,74.0
750011,2022-10-24,74.0
750011,2022-10-31,66.0
750011,2022-11-07,9.0
750011,2022-11-14,0.0
750011,2022-11-21,0.0
750011,2022-11-28,0.0
750011,2022-12-05,0.0
750011,2022-12-12,2013.0
750011,2022-12-19,2006.0
750011,2022-12-26,2006.0
750011,2023-01-02,1975.0
750011,2023-01-09,1906.0
750011,2023-01-16,1904.0
750011,2023-01-23,1904.0
750011,2023-01-30,1904.0
750011,2023-02-06,3896.0
750011,2023-02-13,3891.0
750011,2023-02-20,3891.0
750011,2023-02-27,3891.0
750011,2023-03-06,3777.0
750011,2023-03-13,3728.0
750011,2023-03-20,3709.0
750011,2023-03-27,3709.0
750011,2023-04-03,3660.0
750011,2023-04-10,3595.0
750011,2023-04-17,3543.0
750011,2023-04-24,3543.0
750011,2023-05-01,3510.0
750011,2023-05-08,3469.0
750011,2023-05-15,3457.0
750011,2023-05-22,3457.0
750011,2023-05-29,3457.0
750011,2023-06-05,3438.0
750011,2023-06-12,3400.0
750011,2023-06-19,3382.0
750011,2023-06-26,3382.0
750011,2023-07-03,3373.0
750011,2023-07-10,3326.0
750011,2023-07-17,3315.0
750011,2023-07-24,3315.0
750011,2023-07-31,3315.0
750031,2022-07-04,866.0
750031,2022-07-11,818.0
750031,2022-07-18,818.0
750031,2022-07-25,818.0
750031,2022-08-01,796.0
750031,2022-08-08,742.0
750031,2022-08-15,688.0
750031,2022-08-22,688.0
750031,2022-08-29,688.0
750031,2022-09-05,617.0
750031,2022-09-12,528.0
750031,2022-09-19,412.0
750031,2022-09-26,412.0
750031,2022-10-03,361.0
750031,2022-10-10,276.0
750031,2022-10-17,203.0
750031,2022-10-24,1355.0
750031,2022-10-31,1333.0
750031,2022-11-07,1158.0
750031,2022-11-14,1102.0
750031,2022-11-21,1102.0
750031,2022-11-28,1102.0
750031,2022-12-05,426.0
750031,2022-12-12,276.0
750031,2022-12-19,173.0
750031,2022-12-26,173.0
750031,2023-01-02,138.0
750031,2023-01-09,0.0
750031,2023-01-16,4306.0
750031,2023-01-23,4306.0
750031,2023-01-30,4306.0
750031,2023-02-06,4223.0
750031,2023-02-13,3709.0
750031,2023-02-20,3679.0
750031,2023-02-27,3679.0
750031,2023-03-06,3565.0
750031,2023-03-13,3470.0
750031,2023-03-20,3415.0
750031,2023-03-27,3415.0
750031,2023-04-03,3369.0
750031,2023-04-10,3278.0
750031,2023-04-17,3192.0
750031,2023-04-24,3192.0
750031,2023-05-01,3154.0
750031,2023-05-08,3106.0
750031,2023-05-15,3097.0
750031,2023-05-22,3097.0
750031,2023-05-29,3097.0
750031,2023-06-05,3080.0
750031,2023-06-12,3046.0
750031,2023-06-19,3030.0
750031,2023-06-26,3030.0
750031,2023-07-03,3003.0
750031,2023-07-10,2975.0
750031,2023-07-17,2971.0
750031,2023-07-24,2971.0
750031,2023-07-31,2971.0
750061,2022-07-04,0.0
750061,2022-07-11,0.0
750061,2022-07-18,0.0
750061,2022-07-25,0.0
750061,2022-08-01,0.0
750061,2022-08-08,0.0
750061,2022-08-15,0.0
750061,2022-08-22,0.0
750061,2022-08-29,0.0
750061,2022-09-05,0.0
750061,2022-09-12,0.0
750061,2022-09-19,0.0
750061,2022-09-26,0.0
750061,2022-10-03,0.0
750061,2022-10-10,0.0
750061,2022-10-17,0.0
750061,2022-10-24,0.0
750061,2022-10-31,0.0
750061,2022-11-07,0.0
750061,2022-11-14,0.0
750061,2022-11-21,0.0
750061,2022-11-28,0.0
750061,2022-12-05,120.0
750061,2022-12-12,120.0
750061,2022-12-19,117.0
750061,2022-12-26,117.0
750061,2023-01-02,108.0
750061,2023-01-09,81.0
750061,2023-01-16,69.0
750061,2023-01-23,69.0
750061,2023-01-30,69.0
750061,2023-02-06,69.0
750061,2023-02-13,266.0
750061,2023-02-20,265.0
750061,2023-02-27,571.0
750061,2023-03-06,540.0
750061,2023-03-13,517.0
750061,2023-03-20,507.0
750061,2023-03-27,507.0
750061,2023-04-03,497.0
750061,2023-04-10,485.0
750061,2023-04-17,466.0
750061,2023-04-24,466.0
750061,2023-05-01,664.0
750061,2023-05-08,663.0
750061,2023-05-15,663.0
750061,2023-05-22,663.0
750061,2023-05-29,663.0
750061,2023-06-05,663.0
750061,2023-06-12,661.0
750061,2023-06-19,658.0
750061,2023-06-26,658.0
750061,2023-07-03,653.0
750061,2023-07-10,620.0
750061,2023-07-17,612.0
750061,2023-07-24,612.0
750061,2023-07-31,612.0
750081,2022-07-04,0.0
750081,2022-07-11,0.0
750081,2022-07-18,0.0
750081,2022-07-25,0.0
750081,2022-08-01,0.0
750081,2022-08-08,0.0
750081,2022-08-15,0.0
750081,2022-08-22,0.0
750081,2022-08-29,0.0
750081,2022-09-05,0.0
750081,2022-09-12,0.0
750081,2022-09-19,0.0
750081,2022-09-26,0.0
750081,2022-10-03,0.0
750081,2022-10-10,0.0
750081,2022-10-17,0.0
750081,2022-10-24,0.0
750081,2022-10-31,0.0
750081,2022-11-07,0.0
750081,2022-11-14,0.0
750081,2022-11-21,0.0
750081,2022-11-28,0.0
750081,2022-12-05,0.0
750081,2022-12-12,120.0
750081,2022-12-19,118.0
750081,2022-12-26,118.0
750081,2023-01-02,117.0
750081,2023-01-09,109.0
750081,2023-01-16,104.0
750081,2023-01-23,104.0
750081,2023-01-30,104.0
750081,2023-02-06,94.0
750081,2023-02-13,87.0
750081,2023-02-20,86.0
750081,2023-02-27,188.0
750081,2023-03-06,171.0
750081,2023-03-13,155.0
750081,2023-03-20,153.0
750081,2023-03-27,153.0
750081,2023-04-03,144.0
750081,2023-04-10,133.0
750081,2023-04-17,119.0
750081,2023-04-24,239.0
750081,2023-05-01,237.0
750081,2023-05-08,235.0
750081,2023-05-15,233.0
750081,2023-05-22,233.0
750081,2023-05-29,233.0
750081,2023-06-05,231.0
750081,2023-06-12,227.0
750081,2023-06-19,226.0
750081,2023-06-26,226.0
750081,2023-07-03,222.0
750081,2023-07-10,207.0
750081,2023-07-17,205.0
750081,2023-07-24,205.0
750081,2023-07-31,205.0
750101,2022-07-04,34.0
750101,2022-07-11,34.0
750101,2022-07-18,34.0
750101,2022-07-25,34.0
750101,2022-08-01,34.0
750101,2022-08-08,34.0
750101,2022-08-15,34.0
750101,2022-08-22,34.0
750101,2022-08-29,34.0
750101,2022-09-05,34.0
750101,2022-09-12,34.0
750101,2022-09-19,34.0
750101,2022-09-26,34.0
750101,2022-10-03,34.0
750101,2022-10-10,34.0
750101,2022-10-17,34.0
750101,2022-10-24,34.0
750101,2022-10-31,34.0
750101,2022-11-07,34.0
750101,2022-11-14,34.0
750101,2022-11-21,34.0
750101,2022-11-28,34.0
750101,2022-12-05,34.0
750101,2022-12-12,34.0
750101,2022-12-19,34.0
750101,2022-12-26,34.0
750101,2023-01-02,34.0
750101,2023-01-09,34.0
750101,2023-01-16,34.0
750101,2023-01-23,34.0
750101,2023-01-30,34.0
750101,2023-02-06,34.0
750101,2023-02-13,4.0
750101,2023-02-20,0.0
750101,2023-02-27,297.0
750101,2023-03-06,274.0
750101,2023-03-13,258.0
750101,2023-03-20,541.0
750101,2023-03-27,541.0
750101,2023-04-03,540.0
750101,2023-04-10,530.0
750101,2023-04-17,407.0
750101,2023-04-24,704.0
750101,2023-05-01,704.0
750101,2023-05-08,680.0
750101,2023-05-15,677.0
750101,2023-05-22,677.0
750101,2023-05-29,677.0
750101,2023-06-05,670.0
750101,2023-06-12,651.0
750101,2023-06-19,643.0
750101,2023-06-26,643.0
750101,2023-07-03,642.0
750101,2023-07-10,624.0
750101,2023-07-17,620.0
750101,2023-07-24,620.0
750101,2023-07-31,620.0
750172,2022-07-04,397.0
750172,2022-07-11,374.0
750172,2022-07-18,374.0
750172,2022-07-25,374.0
750172,2022-08-01,374.0
750172,2022-08-08,374.0
750172,2022-08-15,372.0
750172,2022-08-22,372.0
750172,2022-08-29,372.0
750172,2022-09-05,372.0
750172,2022-09-12,372.0
750172,2022-09-19,367.0
750172,2022-09-26,367.0
750172,2022-10-03,367.0
750172,2022-10-10,367.0
750172,2022-10-17,367.0
750172,2022-10-24,367.0
750172,2022-10-31,367.0
750172,2022-11-07,367.0
750172,2022-11-14,367.0
750172,2022-11-21,367.0
750172,2022-11-28,367.0
750172,2022-12-05,367.0
750172,2022-12-12,367.0
750172,2022-12-19,367.0
750172,2022-12-26,367.0
750172,2023-01-02,367.0
750172,2023-01-09,367.0
750172,2023-01-16,367.0
750172,2023-01-23,367.0
750172,2023-01-30,367.0
750172,2023-02-06,367.0
750172,2023-02-13,367.0
750172,2023-02-20,367.0
750172,2023-02-27,367.0
750172,2023-03-06,356.0
750172,2023-03-13,305.0
750172,2023-03-20,276.0
750172,2023-03-27,276.0
750172,2023-04-03,238.0
750172,2023-04-10,211.0
750172,2023-04-17,134.0
750172,2023-04-24,134.0
750172,2023-05-01,115.0
750172,2023-05-08,86.0
750172,2023-05-15,83.0
750172,2023-05-22,83.0
750172,2023-05-29,83.0
750172,2023-06-05,73.0
750172,2023-06-12,48.0
750172,2023-06-19,41.0
750172,2023-06-26,41.0
750172,2023-07-03,30.0
750172,2023-07-10,4.0
750172,2023-07-17,0.0
750172,2023-07-24,0.0
750172,2023-07-31,0.0
750332,2022-07-04,132.0
750332,2022-07-11,132.0
750332,2022-07-18,132.0
750332,2022-07-25,132.0
750332,2022-08-01,132.0
750332,2022-08-08,132.0
750332,2022-08-15,132.0
750332,2022-08-22,132.0
750332,2022-08-29,132.0
750332,2022-09-05,132.0
750332,2022-09-12,132.0
750332,2022-09-19,132.0
750332,2022-09-26,132.0
750332,2022-10-03,132.0
750332,2022-10-10,132.0
750332,2022-10-17,132.0
750332,2022-10-24,132.0
750332,2022-10-31,132.0
750332,2022-11-07,132.0
750332,2022-11-14,132.0
750332,2022-11-21,132.0
750332,2022-11-28,132.0
750332,2022-12-05,132.0
750332,2022-12-12,132.0
750332,2022-12-19,132.0
750332,2022-12-26,132.0
750332,2023-01-02,132.0
750332,2023-01-09,132.0
750332,2023-01-16,132.0
750332,2023-01-23,132.0
750332,2023-01-30,132.0
750332,2023-02-06,132.0
750332,2023-02-13,127.0
750332,2023-02-20,127.0
750332,2023-02-27,127.0
750332,2023-03-06,117.0
750332,2023-03-13,117.0
750332,2023-03-20,117.0
750332,2023-03-27,117.0
750332,2023-04-03,106.0
750332,2023-04-10,97.0
750332,2023-04-17,67.0
750332,2023-04-24,67.0
750332,2023-05-01,55.0
750332,2023-05-08,40.0
750332,2023-05-15,39.0
750332,2023-05-22,39.0
750332,2023-05-29,39.0
750332,2023-06-05,34.0
750332,2023-06-12,25.0
750332,2023-06-19,21.0
750332,2023-06-26,21.0
750332,2023-07-03,14.0
750332,2023-07-10,3.0
750332,2023-07-17,0.0
750332,2023-07-24,0.0
750332,2023-07-31,0.0
750352,2022-07-04,0.0
750352,2022-07-11,0.0
750352,2022-07-18,0.0
750352,2022-07-25,0.0
750352,2022-08-01,0.0
750352,2022-08-08,0.0
750352,2022-08-15,0.0
750352,2022-08-22,0.0
750352,2022-08-29,0.0
750352,2022-09-05,0.0
750352,2022-09-12,0.0
750352,2022-09-19,0.0
750352,2022-09-26,0.0
750352,2022-10-03,0.0
750352,2022-10-10,0.0
750352,2022-10-17,0.0
750352,2022-10-24,0.0
750352,2022-10-31,0.0
750352,2022-11-07,0.0
750352,2022-11-14,0.0
750352,2022-11-21,0.0
750352,2022-11-28,0.0
750352,2022-12-05,0.0
750352,2022-12-12,0.0
750352,2022-12-19,0.0
750352,2022-12-26,0.0
750352,2023-01-02,0.0
750352,2023-01-09,0.0
750352,2023-01-16,0.0
750352,2023-01-23,0.0
750352,2023-01-30,0.0
750352,2023-02-06,0.0
750352,2023-02-13,0.0
750352,2023-02-20,0.0
750352,2023-02-27,0.0
750352,2023-03-06,0.0
750352,2023-03-13,0.0
750352,2023-03-20,0.0
750352,2023-03-27,0.0
750352,2023-04-03,0.0
750352,2023-04-10,0.0
750352,2023-04-17,0.0
750352,2023-04-24,0.0
750352,2023-05-01,0.0
750352,2023-05-08,334.0
750352,2023-05-15,334.0
750352,2023-05-22,334.0
750352,2023-05-29,334.0
750352,2023-06-05,334.0
750352,2023-06-12,334.0
750352,2023-06-19,334.0
750352,2023-06-26,334.0
750352,2023-07-03,331.0
750352,2023-07-10,309.0
750352,2023-07-17,305.0
750352,2023-07-24,305.0
750352,2023-07-31,305.0
750362,2022-07-04,0.0
750362,2022-07-11,0.0
750362,2022-07-18,0.0
750362,2022-07-25,0.0
750362,2022-08-01,0.0
750362,2022-08-08,0.0
750362,2022-08-15,0.0
750362,2022-08-22,0.0
750362,2022-08-29,0.0
750362,2022-09-05,0.0
750362,2022-09-12,0.0
750362,2022-09-19,0.0
750362,2022-09-26,0.0
750362,2022-10-03,0.0
750362,2022-10-10,0.0
750362,2022-10-17,0.0
750362,2022-10-24,0.0
750362,2022-10-31,0.0
750362,2022-11-07,0.0
750362,2022-11-14,0.0
750362,2022-11-21,0.0
750362,2022-11-28,0.0
750362,2022-12-05,0.0
750362,2022-12-12,0.0
750362,2022-12-19,0.0
750362,2022-12-26,0.0
750362,2023-01-02,0.0
750362,2023-01-09,0.0
750362,2023-01-16,0.0
750362,2023-01-23,0.0
750362,2023-01-30,0.0
750362,2023-02-06,0.0
750362,2023-02-13,0.0
750362,2023-02-20,0.0
750362,2023-02-27,0.0
750362,2023-03-06,0.0
750362,2023-03-13,0.0
750362,2023-03-20,0.0
750362,2023-03-27,0.0
750362,2023-04-03,0.0
750362,2023-04-10,0.0
750362,2023-04-17,0.0
750362,2023-04-24,0.0
750362,2023-05-01,0.0
750362,2023-05-08,250.0
750362,2023-05-15,250.0
750362,2023-05-22,250.0
750362,2023-05-29,250.0
750362,2023-06-05,250.0
750362,2023-06-12,250.0
750362,2023-06-19,250.0
750362,2023-06-26,250.0
750362,2023-07-03,247.0
750362,2023-07-10,225.0
750362,2023-07-17,221.0
750362,2023-07-24,221.0
750362,2023-07-31,221.0
790031,2022-07-04,4.0
790031,2022-07-11,4.0
790031,2022-07-18,4.0
790031,2022-07-25,4.0
790031,2022-08-01,0.0
790031,2022-08-08,17.0
790031,2022-08-15,14.0
790031,2022-08-22,14.0
790031,2022-08-29,14.0
790031,2022-09-05,12.0
790031,2022-09-12,29.0
790031,2022-09-19,25.0
790031,2022-09-26,25.0
790031,2022-10-03,23.0
790031,2022-10-10,18.0
790031,2022-10-17,17.0
790031,2022-10-24,17.0
790031,2022-10-31,36.0
790031,2022-11-07,24.0
790031,2022-11-14,18.0
790031,2022-11-21,38.0
790031,2022-11-28,38.0
790031,2022-12-05,34.0
790031,2022-12-12,26.0
790031,2022-12-19,25.0
790031,2022-12-26,45.0
790031,2023-01-02,42.0
790031,2023-01-09,60.0
790031,2023-01-16,58.0
790031,2023-01-23,58.0
790031,2023-01-30,58.0
790031,2023-02-06,54.0
790031,2023-02-13,51.0
790031,2023-02-20,51.0
790031,2023-02-27,51.0
790031,2023-03-06,46.0
790031,2023-03-13,64.0
790031,2023-03-20,64.0
790031,2023-03-27,64.0
790031,2023-04-03,64.0
790031,2023-04-10,64.0
790031,2023-04-17,59.0
790031,2023-04-24,59.0
790031,2023-05-01,59.0
790031,2023-05-08,57.0
790031,2023-05-15,56.0
790031,2023-05-22,56.0
790031,2023-05-29,56.0
790031,2023-06-05,73.0
790031,2023-06-12,68.0
790031,2023-06-19,66.0
790031,2023-06-26,66.0
790031,2023-07-03,64.0
790031,2023-07-10,61.0
790031,2023-07-17,81.0
790031,2023-07-24,81.0
790031,2023-07-31,81.0
790131,2022-07-04,8.0
790131,2022-07-11,7.0
790131,2022-07-18,7.0
790131,2022-07-25,7.0
790131,2022-08-01,0.0
790131,2022-08-08,60.0
790131,2022-08-15,49.0
790131,2022-08-22,49.0
790131,2022-08-29,49.0
790131,2022-09-05,38.0
790131,2022-09-12,49.0
790131,2022-09-19,43.0
790131,2022-09-26,73.0
790131,2022-10-03,101.0
790131,2022-10-10,94.0
790131,2022-10-17,85.0
790131,2022-10-24,115.0
790131,2022-10-31,113.0
790131,2022-11-07,87.0
790131,2022-11-14,68.0
790131,2022-11-21,128.0
790131,2022-11-28,128.0
790131,2022-12-05,128.0
790131,2022-12-12,119.0
790131,2022-12-19,116.0
790131,2022-12-26,116.0
790131,2023-01-02,105.0
790131,2023-01-09,127.0
790131,2023-01-16,121.0
790131,2023-01-23,151.0
790131,2023-01-30,151.0
790131,2023-02-06,174.0
790131,2023-02-13,199.0
790131,2023-02-20,228.0
790131,2023-02-27,228.0
790131,2023-03-06,216.0
790131,2023-03-13,227.0
790131,2023-03-20,250.0
790131,2023-03-27,260.0
790131,2023-04-03,255.0
790131,2023-04-10,283.0
790131,2023-04-17,276.0
790131,2023-04-24,276.0
790131,2023-05-01,276.0
790131,2023-05-08,275.0
790131,2023-05-15,275.0
790131,2023-05-22,335.0
790131,2023-05-29,335.0
790131,2023-06-05,479.0
790131,2023-06-12,476.0
790131,2023-06-19,475.0
790131,2023-06-26,475.0
790131,2023-07-03,473.0
790131,2023-07-10,467.0
790131,2023-07-17,467.0
790131,2023-07-24,467.0
790131,2023-07-31,467.0
790141,2022-07-04,7.0
790141,2022-07-11,7.0
790141,2022-07-18,7.0
790141,2022-07-25,7.0
790141,2022-08-01,7.0
790141,2022-08-08,0.0
790141,2022-08-15,21.0
790141,2022-08-22,21.0
790141,2022-08-29,51.0
790141,2022-09-05,42.0
